@relation 'doushouqi_raw_egtb_2_pieces'

@attribute white_piece0_strength numeric
@attribute white_piece0_file numeric
@attribute white_piece0_rank numeric
@attribute black_piece0_strength numeric
@attribute black_piece0_file numeric
@attribute black_piece0_rank numeric
@attribute class {w,b,d}

@data
6,4,6,5,2,2,w
6,4,6,5,3,2,b
6,4,6,5,4,2,w
6,4,6,5,5,2,w
6,4,6,5,6,2,w
6,4,6,5,0,3,w
6,4,6,5,3,3,w
6,4,6,5,6,3,w
6,4,6,5,0,4,w
6,4,6,5,3,4,w
6,4,6,5,6,4,w
6,4,6,5,0,5,w
6,4,6,5,3,5,w
6,4,6,5,6,5,w
6,4,6,5,0,6,w
6,4,6,5,1,6,w
6,4,6,5,2,6,w
6,4,6,5,3,6,w
6,4,6,5,5,6,w
6,4,6,5,6,6,w
6,4,6,5,0,7,w
6,4,6,5,1,7,w
6,4,6,5,2,7,w
6,4,6,5,3,7,w
6,4,6,5,4,7,w
6,4,6,5,5,7,w
6,4,6,5,6,7,w
6,4,6,5,0,8,w
6,4,6,5,1,8,w
6,4,6,5,2,8,w
6,4,6,5,4,8,w
6,4,6,5,5,8,w
6,4,6,5,6,8,w
6,5,6,5,0,0,b
6,5,6,5,1,0,b
6,5,6,5,2,0,b
6,5,6,5,4,0,b
6,5,6,5,5,0,b
6,5,6,5,6,0,b
6,5,6,5,0,1,w
6,5,6,5,1,1,b
6,5,6,5,2,1,b
6,5,6,5,3,1,b
6,5,6,5,4,1,b
6,5,6,5,5,1,b
6,5,6,5,6,1,w
6,5,6,5,0,2,w
6,5,6,5,1,2,w
6,5,6,5,2,2,b
6,5,6,5,3,2,b
6,5,6,5,4,2,b
6,5,6,5,5,2,w
6,5,6,5,6,2,w
6,5,6,5,0,3,w
6,5,6,5,3,3,b
6,5,6,5,6,3,w
6,5,6,5,0,4,w
6,5,6,5,3,4,w
6,5,6,5,6,4,w
6,5,6,5,0,5,w
6,5,6,5,3,5,w
6,5,6,5,6,5,w
6,5,6,5,0,6,w
6,5,6,5,1,6,w
6,5,6,5,2,6,w
6,5,6,5,3,6,w
6,5,6,5,4,6,w
6,5,6,5,6,6,w
6,5,6,5,0,7,w
6,5,6,5,1,7,w
6,5,6,5,2,7,w
6,5,6,5,3,7,w
6,5,6,5,4,7,w
6,5,6,5,5,7,w
6,5,6,5,6,7,w
6,5,6,5,0,8,w
6,5,6,5,1,8,w
6,5,6,5,2,8,w
6,5,6,5,4,8,w
6,5,6,5,5,8,w
6,5,6,5,6,8,w
6,6,6,5,0,0,b
6,6,6,5,1,0,b
6,6,6,5,2,0,b
6,6,6,5,4,0,b
6,6,6,5,5,0,b
6,6,6,5,6,0,b
6,6,6,5,0,1,b
6,6,6,5,1,1,b
6,6,6,5,2,1,b
6,6,6,5,3,1,b
6,6,6,5,4,1,b
6,6,6,5,5,1,b
6,6,6,5,6,1,b
6,6,6,5,0,2,w
6,6,6,5,1,2,b
6,6,6,5,2,2,b
6,6,6,5,3,2,b
6,6,6,5,4,2,b
6,6,6,5,5,2,b
6,6,6,5,6,2,w
6,6,6,5,0,3,b
6,6,6,5,3,3,b
6,6,6,5,6,3,b
6,6,6,5,0,4,w
6,6,6,5,3,4,b
6,6,6,5,6,4,w
6,6,6,5,0,5,w
6,6,6,5,3,5,w
6,6,6,5,6,5,w
6,6,6,5,0,6,w
6,6,6,5,1,6,w
6,6,6,5,2,6,b
6,6,6,5,3,6,w
6,6,6,5,4,6,b
6,6,6,5,5,6,w
6,6,6,5,0,7,w
6,6,6,5,1,7,w
6,6,6,5,2,7,w
6,6,6,5,3,7,w
6,6,6,5,4,7,w
6,6,6,5,5,7,w
6,6,6,5,6,7,w
6,6,6,5,0,8,w
6,6,6,5,1,8,w
6,6,6,5,2,8,w
6,6,6,5,4,8,w
6,6,6,5,5,8,w
6,6,6,5,6,8,w
6,0,7,5,0,0,b
6,0,7,5,1,0,b
6,0,7,5,2,0,b
6,0,7,5,4,0,b
6,0,7,5,5,0,b
6,0,7,5,6,0,b
6,0,7,5,0,1,w
6,0,7,5,1,1,b
6,0,7,5,2,1,b
6,0,7,5,3,1,b
6,0,7,5,4,1,b
6,0,7,5,5,1,b
6,0,7,5,6,1,w
6,0,7,5,0,2,w
6,0,7,5,1,2,w
6,0,7,5,2,2,b
6,0,7,5,3,2,b
6,0,7,5,4,2,b
6,0,7,5,5,2,w
6,0,7,5,6,2,w
6,0,7,5,0,3,w
6,0,7,5,3,3,b
6,0,7,5,6,3,w
6,0,7,5,0,4,w
6,0,7,5,3,4,w
6,0,7,5,6,4,w
6,0,7,5,0,5,w
6,0,7,5,3,5,w
6,0,7,5,6,5,w
6,0,7,5,0,6,w
6,0,7,5,1,6,w
6,0,7,5,2,6,w
6,0,7,5,3,6,w
6,0,7,5,4,6,w
6,0,7,5,5,6,w
6,0,7,5,6,6,w
6,0,7,5,1,7,w
6,0,7,5,2,7,w
6,0,7,5,3,7,w
6,0,7,5,4,7,w
6,0,7,5,5,7,w
6,0,7,5,6,7,w
6,0,7,5,0,8,w
6,0,7,5,1,8,w
6,0,7,5,2,8,w
6,0,7,5,4,8,w
6,0,7,5,5,8,w
6,0,7,5,6,8,w
6,1,7,5,0,0,w
6,1,7,5,1,0,b
6,1,7,5,2,0,b
6,1,7,5,4,0,b
6,1,7,5,5,0,b
6,1,7,5,6,0,w
6,1,7,5,0,1,w
6,1,7,5,1,1,w
6,1,7,5,2,1,b
6,1,7,5,3,1,b
6,1,7,5,4,1,b
6,1,7,5,5,1,w
6,1,7,5,6,1,w
6,1,7,5,0,2,w
6,1,7,5,1,2,w
6,1,7,5,2,2,w
6,1,7,5,3,2,b
6,1,7,5,4,2,w
6,1,7,5,5,2,w
6,1,7,5,6,2,w
6,1,7,5,0,3,w
6,1,7,5,3,3,w
6,1,7,5,6,3,w
6,1,7,5,0,4,w
6,1,7,5,3,4,w
6,1,7,5,6,4,w
6,1,7,5,0,5,w
6,1,7,5,3,5,w
6,1,7,5,6,5,w
6,1,7,5,0,6,w
6,1,7,5,1,6,w
6,1,7,5,2,6,w
6,1,7,5,3,6,w
6,1,7,5,4,6,w
6,1,7,5,5,6,w
6,1,7,5,6,6,w
6,1,7,5,0,7,w
6,1,7,5,2,7,w
6,1,7,5,3,7,w
6,1,7,5,4,7,w
6,1,7,5,5,7,w
6,1,7,5,6,7,w
6,1,7,5,0,8,w
6,1,7,5,1,8,w
6,1,7,5,2,8,w
6,1,7,5,4,8,w
6,1,7,5,5,8,w
6,1,7,5,6,8,w
6,2,7,5,0,0,w
6,2,7,5,1,0,w
6,2,7,5,2,0,b
6,2,7,5,4,0,b
6,2,7,5,5,0,w
6,2,7,5,6,0,w
6,2,7,5,0,1,w
6,2,7,5,1,1,w
6,2,7,5,2,1,w
6,2,7,5,3,1,b
6,2,7,5,4,1,w
6,2,7,5,5,1,w
6,2,7,5,6,1,w
6,2,7,5,0,2,w
6,2,7,5,1,2,w
6,2,7,5,2,2,w
6,2,7,5,3,2,w
6,2,7,5,4,2,w
6,2,7,5,5,2,w
6,2,7,5,6,2,w
6,2,7,5,0,3,w
6,2,7,5,3,3,w
6,2,7,5,6,3,w
6,2,7,5,0,4,w
6,2,7,5,3,4,w
6,2,7,5,6,4,w
6,2,7,5,0,5,w
6,2,7,5,3,5,w
6,2,7,5,6,5,w
6,2,7,5,0,6,w
6,2,7,5,1,6,w
6,2,7,5,2,6,w
6,2,7,5,3,6,w
6,2,7,5,4,6,w
6,2,7,5,5,6,w
6,2,7,5,6,6,w
6,2,7,5,0,7,w
6,2,7,5,1,7,w
6,2,7,5,3,7,w
6,2,7,5,4,7,w
6,2,7,5,5,7,w
6,2,7,5,6,7,w
6,2,7,5,0,8,w
6,2,7,5,1,8,w
6,2,7,5,2,8,w
6,2,7,5,4,8,w
6,2,7,5,5,8,w
6,2,7,5,6,8,w
6,3,7,5,0,0,w
6,3,7,5,1,0,w
6,3,7,5,2,0,w
6,3,7,5,4,0,w
6,3,7,5,5,0,w
6,3,7,5,6,0,w
6,3,7,5,0,1,w
6,3,7,5,1,1,w
6,3,7,5,2,1,w
6,3,7,5,3,1,w
6,3,7,5,4,1,w
6,3,7,5,5,1,w
6,3,7,5,6,1,w
6,3,7,5,0,2,w
6,3,7,5,1,2,w
6,3,7,5,2,2,w
6,3,7,5,3,2,w
6,3,7,5,4,2,w
6,3,7,5,5,2,w
6,3,7,5,6,2,w
6,3,7,5,0,3,w
6,3,7,5,3,3,w
6,3,7,5,6,3,w
6,3,7,5,0,4,w
6,3,7,5,3,4,w
6,3,7,5,6,4,w
6,3,7,5,0,5,w
6,3,7,5,3,5,w
6,3,7,5,6,5,w
6,3,7,5,0,6,w
6,3,7,5,1,6,w
6,3,7,5,2,6,w
6,3,7,5,3,6,w
6,3,7,5,4,6,w
6,3,7,5,5,6,w
6,3,7,5,6,6,w
6,3,7,5,0,7,w
6,3,7,5,1,7,w
6,3,7,5,2,7,w
6,3,7,5,4,7,w
6,3,7,5,5,7,w
6,3,7,5,6,7,w
6,3,7,5,0,8,w
6,3,7,5,1,8,w
6,3,7,5,2,8,w
6,3,7,5,4,8,w
6,3,7,5,5,8,w
6,3,7,5,6,8,w
6,4,7,5,0,0,w
6,4,7,5,1,0,w
6,4,7,5,2,0,b
6,4,7,5,4,0,b
6,4,7,5,5,0,w
6,4,7,5,6,0,w
6,4,7,5,0,1,w
6,4,7,5,1,1,w
6,4,7,5,2,1,w
6,4,7,5,3,1,b
6,4,7,5,4,1,w
6,4,7,5,5,1,w
6,4,7,5,6,1,w
6,4,7,5,0,2,w
6,4,7,5,1,2,w
6,4,7,5,2,2,w
6,4,7,5,3,2,w
6,4,7,5,4,2,w
6,4,7,5,5,2,w
6,4,7,5,6,2,w
6,4,7,5,0,3,w
6,4,7,5,3,3,w
6,4,7,5,6,3,w
6,4,7,5,0,4,w
6,4,7,5,3,4,w
6,4,7,5,6,4,w
6,4,7,5,0,5,w
6,4,7,5,3,5,w
6,4,7,5,6,5,w
6,4,7,5,0,6,w
6,4,7,5,1,6,w
6,4,7,5,2,6,w
6,4,7,5,3,6,w
6,4,7,5,4,6,w
6,4,7,5,5,6,w
6,4,7,5,6,6,w
6,4,7,5,0,7,w
6,4,7,5,1,7,w
6,4,7,5,2,7,w
6,4,7,5,3,7,w
6,4,7,5,5,7,w
6,4,7,5,6,7,w
6,4,7,5,0,8,w
6,4,7,5,1,8,w
6,4,7,5,2,8,w
6,4,7,5,4,8,w
6,4,7,5,5,8,w
6,4,7,5,6,8,w
6,5,7,5,0,0,w
6,5,7,5,1,0,b
6,5,7,5,2,0,b
6,5,7,5,4,0,b
6,5,7,5,5,0,b
6,5,7,5,6,0,w
6,5,7,5,0,1,w
6,5,7,5,1,1,w
6,5,7,5,2,1,b
6,5,7,5,3,1,b
6,5,7,5,4,1,b
6,5,7,5,5,1,w
6,5,7,5,6,1,w
6,5,7,5,0,2,w
6,5,7,5,1,2,w
6,5,7,5,2,2,w
6,5,7,5,3,2,b
6,5,7,5,4,2,w
6,5,7,5,5,2,w
6,5,7,5,6,2,w
6,5,7,5,0,3,w
6,5,7,5,3,3,w
6,5,7,5,6,3,w
6,5,7,5,0,4,w
6,5,7,5,3,4,w
6,5,7,5,6,4,w
6,5,7,5,0,5,w
6,5,7,5,3,5,w
6,5,7,5,6,5,w
6,5,7,5,0,6,w
6,5,7,5,1,6,w
6,5,7,5,2,6,w
6,5,7,5,3,6,w
6,5,7,5,4,6,w
6,5,7,5,5,6,w
6,5,7,5,6,6,w
6,5,7,5,0,7,w
6,5,7,5,1,7,w
6,5,7,5,2,7,w
6,5,7,5,3,7,w
6,5,7,5,4,7,w
6,5,7,5,6,7,w
6,5,7,5,0,8,w
6,5,7,5,1,8,w
6,5,7,5,2,8,w
6,5,7,5,4,8,w
6,5,7,5,5,8,w
6,5,7,5,6,8,w
6,6,7,5,0,0,b
6,6,7,5,1,0,b
6,6,7,5,2,0,b
6,6,7,5,4,0,b
6,6,7,5,5,0,b
6,6,7,5,6,0,b
6,6,7,5,0,1,w
6,6,7,5,1,1,b
6,6,7,5,2,1,b
6,6,7,5,3,1,b
6,6,7,5,4,1,b
6,6,7,5,5,1,b
6,6,7,5,6,1,w
6,6,7,5,0,2,w
6,6,7,5,1,2,w
6,6,7,5,2,2,b
6,6,7,5,3,2,b
6,6,7,5,4,2,b
6,6,7,5,5,2,w
6,6,7,5,6,2,w
6,6,7,5,0,3,w
6,6,7,5,3,3,b
6,6,7,5,6,3,w
6,6,7,5,0,4,w
6,6,7,5,3,4,w
6,6,7,5,6,4,w
6,6,7,5,0,5,w
6,6,7,5,3,5,w
6,6,7,5,6,5,w
6,6,7,5,0,6,w
6,6,7,5,1,6,w
6,6,7,5,2,6,w
6,6,7,5,3,6,w
6,6,7,5,4,6,w
6,6,7,5,5,6,w
6,6,7,5,6,6,w
6,6,7,5,0,7,w
6,6,7,5,1,7,w
6,6,7,5,2,7,w
6,6,7,5,3,7,w
6,6,7,5,4,7,w
6,6,7,5,5,7,w
6,6,7,5,0,8,w
6,6,7,5,1,8,w
6,6,7,5,2,8,w
6,6,7,5,4,8,w
6,6,7,5,5,8,w
6,6,7,5,6,8,w
6,0,8,5,0,0,w
6,0,8,5,1,0,b
6,0,8,5,2,0,b
6,0,8,5,4,0,b
6,0,8,5,5,0,b
6,0,8,5,6,0,w
6,0,8,5,0,1,w
6,0,8,5,1,1,w
6,0,8,5,2,1,b
6,0,8,5,3,1,b
6,0,8,5,4,1,b
6,0,8,5,5,1,w
6,0,8,5,6,1,w
6,0,8,5,0,2,w
6,0,8,5,1,2,w
6,0,8,5,2,2,w
6,0,8,5,3,2,b
6,0,8,5,4,2,w
6,0,8,5,5,2,w
6,0,8,5,6,2,w
6,0,8,5,0,3,w
6,0,8,5,3,3,w
6,0,8,5,6,3,w
6,0,8,5,0,4,w
6,0,8,5,3,4,w
6,0,8,5,6,4,w
6,0,8,5,0,5,w
6,0,8,5,3,5,w
6,0,8,5,6,5,w
6,0,8,5,0,6,w
6,0,8,5,1,6,w
6,0,8,5,2,6,w
6,0,8,5,3,6,w
6,0,8,5,4,6,w
6,0,8,5,5,6,w
6,0,8,5,6,6,w
6,0,8,5,0,7,w
6,0,8,5,1,7,w
6,0,8,5,2,7,w
6,0,8,5,3,7,w
6,0,8,5,4,7,w
6,0,8,5,5,7,w
6,0,8,5,6,7,w
6,0,8,5,1,8,w
6,0,8,5,2,8,w
6,0,8,5,4,8,w
6,0,8,5,5,8,w
6,0,8,5,6,8,w
6,1,8,5,0,0,w
6,1,8,5,1,0,w
6,1,8,5,2,0,b
6,1,8,5,4,0,b
6,1,8,5,5,0,w
6,1,8,5,6,0,w
6,1,8,5,0,1,w
6,1,8,5,1,1,w
6,1,8,5,2,1,w
6,1,8,5,3,1,b
6,1,8,5,4,1,w
6,1,8,5,5,1,w
6,1,8,5,6,1,w
6,1,8,5,0,2,w
6,1,8,5,1,2,w
6,1,8,5,2,2,w
6,1,8,5,3,2,w
6,1,8,5,4,2,w
6,1,8,5,5,2,w
6,1,8,5,6,2,w
6,1,8,5,0,3,w
6,1,8,5,3,3,w
6,1,8,5,6,3,w
6,1,8,5,0,4,w
6,1,8,5,3,4,w
6,1,8,5,6,4,w
6,1,8,5,0,5,w
6,1,8,5,3,5,w
6,1,8,5,6,5,w
6,1,8,5,0,6,w
6,1,8,5,1,6,w
6,1,8,5,2,6,w
6,1,8,5,3,6,w
6,1,8,5,4,6,w
6,1,8,5,5,6,w
6,1,8,5,6,6,w
6,1,8,5,0,7,w
6,1,8,5,1,7,w
6,1,8,5,2,7,w
6,1,8,5,3,7,w
6,1,8,5,4,7,w
6,1,8,5,5,7,w
6,1,8,5,6,7,w
6,1,8,5,0,8,w
6,1,8,5,2,8,w
6,1,8,5,4,8,w
6,1,8,5,5,8,w
6,1,8,5,6,8,w
6,2,8,5,0,0,w
6,2,8,5,1,0,w
6,2,8,5,2,0,w
6,2,8,5,4,0,w
6,2,8,5,5,0,w
6,2,8,5,6,0,w
6,2,8,5,0,1,w
6,2,8,5,1,1,w
6,2,8,5,2,1,w
6,2,8,5,3,1,w
6,2,8,5,4,1,w
6,2,8,5,5,1,w
6,2,8,5,6,1,w
6,2,8,5,0,2,w
6,2,8,5,1,2,w
6,2,8,5,2,2,w
6,2,8,5,3,2,w
6,2,8,5,4,2,w
6,2,8,5,5,2,w
6,2,8,5,6,2,w
6,2,8,5,0,3,w
6,2,8,5,3,3,w
6,2,8,5,6,3,w
6,2,8,5,0,4,w
6,2,8,5,3,4,w
6,2,8,5,6,4,w
6,2,8,5,0,5,w
6,2,8,5,3,5,w
6,2,8,5,6,5,w
6,2,8,5,0,6,w
6,2,8,5,1,6,w
6,2,8,5,2,6,w
6,2,8,5,3,6,w
6,2,8,5,4,6,w
6,2,8,5,5,6,w
6,2,8,5,6,6,w
6,2,8,5,0,7,w
6,2,8,5,1,7,w
6,2,8,5,2,7,w
6,2,8,5,3,7,w
6,2,8,5,4,7,w
6,2,8,5,5,7,w
6,2,8,5,6,7,w
6,2,8,5,0,8,w
6,2,8,5,1,8,w
6,2,8,5,4,8,w
6,2,8,5,5,8,w
6,2,8,5,6,8,w
6,4,8,5,0,0,w
6,4,8,5,1,0,w
6,4,8,5,2,0,w
6,4,8,5,4,0,w
6,4,8,5,5,0,w
6,4,8,5,6,0,w
6,4,8,5,0,1,w
6,4,8,5,1,1,w
6,4,8,5,2,1,w
6,4,8,5,3,1,w
6,4,8,5,4,1,w
6,4,8,5,5,1,w
6,4,8,5,6,1,w
6,4,8,5,0,2,w
6,4,8,5,1,2,w
6,4,8,5,2,2,w
6,4,8,5,3,2,w
6,4,8,5,4,2,w
6,4,8,5,5,2,w
6,4,8,5,6,2,w
6,4,8,5,0,3,w
6,4,8,5,3,3,w
6,4,8,5,6,3,w
6,4,8,5,0,4,w
6,4,8,5,3,4,w
6,4,8,5,6,4,w
6,4,8,5,0,5,w
6,4,8,5,3,5,w
6,4,8,5,6,5,w
6,4,8,5,0,6,w
6,4,8,5,1,6,w
6,4,8,5,2,6,w
6,4,8,5,3,6,w
6,4,8,5,4,6,w
6,4,8,5,5,6,w
6,4,8,5,6,6,w
6,4,8,5,0,7,w
6,4,8,5,1,7,w
6,4,8,5,2,7,w
6,4,8,5,3,7,w
6,4,8,5,4,7,w
6,4,8,5,5,7,w
6,4,8,5,6,7,w
6,4,8,5,0,8,w
6,4,8,5,1,8,w
6,4,8,5,2,8,w
6,4,8,5,5,8,w
6,4,8,5,6,8,w
6,5,8,5,0,0,w
6,5,8,5,1,0,w
6,5,8,5,2,0,b
6,5,8,5,4,0,b
6,5,8,5,5,0,w
6,5,8,5,6,0,w
6,5,8,5,0,1,w
6,5,8,5,1,1,w
6,5,8,5,2,1,w
6,5,8,5,3,1,b
6,5,8,5,4,1,w
6,5,8,5,5,1,w
6,5,8,5,6,1,w
6,5,8,5,0,2,w
6,5,8,5,1,2,w
6,5,8,5,2,2,w
6,5,8,5,3,2,w
6,5,8,5,4,2,w
6,5,8,5,5,2,w
6,5,8,5,6,2,w
6,5,8,5,0,3,w
6,5,8,5,3,3,w
6,5,8,5,6,3,w
6,5,8,5,0,4,w
6,5,8,5,3,4,w
6,5,8,5,6,4,w
6,5,8,5,0,5,w
6,5,8,5,3,5,w
6,5,8,5,6,5,w
6,5,8,5,0,6,w
6,5,8,5,1,6,w
6,5,8,5,2,6,w
6,5,8,5,3,6,w
6,5,8,5,4,6,w
6,5,8,5,5,6,w
6,5,8,5,6,6,w
6,5,8,5,0,7,w
6,5,8,5,1,7,w
6,5,8,5,2,7,w
6,5,8,5,3,7,w
6,5,8,5,4,7,w
6,5,8,5,5,7,w
6,5,8,5,6,7,w
6,5,8,5,0,8,w
6,5,8,5,1,8,w
6,5,8,5,2,8,w
6,5,8,5,4,8,w
6,5,8,5,6,8,w
6,6,8,5,0,0,w
6,6,8,5,1,0,b
6,6,8,5,2,0,b
6,6,8,5,4,0,b
6,6,8,5,5,0,b
6,6,8,5,6,0,w
6,6,8,5,0,1,w
6,6,8,5,1,1,w
6,6,8,5,2,1,b
6,6,8,5,3,1,b
6,6,8,5,4,1,b
6,6,8,5,5,1,w
6,6,8,5,6,1,w
6,6,8,5,0,2,w
6,6,8,5,1,2,w
6,6,8,5,2,2,w
6,6,8,5,3,2,b
6,6,8,5,4,2,w
6,6,8,5,5,2,w
6,6,8,5,6,2,w
6,6,8,5,0,3,w
6,6,8,5,3,3,w
6,6,8,5,6,3,w
6,6,8,5,0,4,w
6,6,8,5,3,4,w
6,6,8,5,6,4,w
6,6,8,5,0,5,w
6,6,8,5,3,5,w
6,6,8,5,6,5,w
6,6,8,5,0,6,w
6,6,8,5,1,6,w
6,6,8,5,2,6,w
6,6,8,5,3,6,w
6,6,8,5,4,6,w
6,6,8,5,5,6,w
6,6,8,5,6,6,w
6,6,8,5,0,7,w
6,6,8,5,1,7,w
6,6,8,5,2,7,w
6,6,8,5,3,7,w
6,6,8,5,4,7,w
6,6,8,5,5,7,w
6,6,8,5,6,7,w
6,6,8,5,0,8,w
6,6,8,5,1,8,w
6,6,8,5,2,8,w
6,6,8,5,4,8,w
6,6,8,5,5,8,w
6,1,8,6,0,8,w
6,2,8,6,0,8,w
6,4,8,6,0,8,w
6,5,8,6,0,8,w
6,6,8,6,0,8,w
6,0,7,6,0,8,w
6,1,7,6,0,8,w
6,2,7,6,0,8,w
6,3,7,6,0,8,w
6,4,7,6,0,8,w
6,5,7,6,0,8,w
6,6,7,6,0,8,w
6,0,6,6,0,8,w
6,1,6,6,0,8,w
6,2,6,6,0,8,w
6,3,6,6,0,8,w
6,4,6,6,0,8,w
6,5,6,6,0,8,w
6,6,6,6,0,8,w
6,0,5,6,0,8,w
6,3,5,6,0,8,w
6,6,5,6,0,8,w
6,0,4,6,0,8,w
6,3,4,6,0,8,w
6,6,4,6,0,8,w
6,0,3,6,0,8,w
6,3,3,6,0,8,w
6,6,3,6,0,8,w
6,0,2,6,0,8,w
6,1,2,6,0,8,w
6,2,2,6,0,8,w
6,3,2,6,0,8,w
6,4,2,6,0,8,w
6,5,2,6,0,8,w
6,6,2,6,0,8,w
6,0,1,6,0,8,w
6,1,1,6,0,8,w
6,2,1,6,0,8,w
6,3,1,6,0,8,w
6,4,1,6,0,8,w
6,5,1,6,0,8,w
6,6,1,6,0,8,w
6,0,0,6,0,8,w
6,1,0,6,0,8,b
6,2,0,6,0,8,w
6,4,0,6,0,8,w
6,5,0,6,0,8,b
6,6,0,6,0,8,w
6,0,8,6,1,8,w
6,2,8,6,1,8,w
6,4,8,6,1,8,w
6,5,8,6,1,8,w
6,6,8,6,1,8,w
6,0,7,6,1,8,b
6,1,7,6,1,8,w
6,2,7,6,1,8,w
6,3,7,6,1,8,w
6,4,7,6,1,8,w
6,5,7,6,1,8,w
6,6,7,6,1,8,w
6,0,6,6,1,8,w
6,1,6,6,1,8,b
6,2,6,6,1,8,w
6,3,6,6,1,8,w
6,4,6,6,1,8,w
6,5,6,6,1,8,w
6,6,6,6,1,8,w
6,0,5,6,1,8,w
6,3,5,6,1,8,w
6,6,5,6,1,8,w
6,0,4,6,1,8,w
6,3,4,6,1,8,w
6,6,4,6,1,8,w
6,0,3,6,1,8,w
6,3,3,6,1,8,w
6,6,3,6,1,8,w
6,0,2,6,1,8,w
6,1,2,6,1,8,w
6,2,2,6,1,8,w
6,3,2,6,1,8,w
6,4,2,6,1,8,w
6,5,2,6,1,8,w
6,6,2,6,1,8,w
6,0,1,6,1,8,w
6,1,1,6,1,8,b
6,2,1,6,1,8,w
6,3,1,6,1,8,w
6,4,1,6,1,8,w
6,5,1,6,1,8,b
6,6,1,6,1,8,w
6,0,0,6,1,8,b
6,1,0,6,1,8,w
6,2,0,6,1,8,b
6,4,0,6,1,8,b
6,5,0,6,1,8,w
6,6,0,6,1,8,b
6,0,8,6,2,8,b
6,1,8,6,2,8,w
6,4,8,6,2,8,w
6,5,8,6,2,8,w
6,6,8,6,2,8,w
6,0,7,6,2,8,w
6,1,7,6,2,8,b
6,2,7,6,2,8,w
6,3,7,6,2,8,w
6,4,7,6,2,8,w
6,5,7,6,2,8,w
6,6,7,6,2,8,w
6,0,6,6,2,8,b
6,1,6,6,2,8,w
6,2,6,6,2,8,b
6,3,6,6,2,8,w
6,4,6,6,2,8,w
6,5,6,6,2,8,w
6,6,6,6,2,8,b
6,0,5,6,2,8,w
6,3,5,6,2,8,w
6,6,5,6,2,8,w
6,0,4,6,2,8,w
6,3,4,6,2,8,w
6,6,4,6,2,8,w
6,0,3,6,2,8,w
6,3,3,6,2,8,w
6,6,3,6,2,8,w
6,0,2,6,2,8,w
6,1,2,6,2,8,b
6,2,2,6,2,8,w
6,3,2,6,2,8,w
6,4,2,6,2,8,w
6,5,2,6,2,8,b
6,6,2,6,2,8,w
6,0,1,6,2,8,b
6,1,1,6,2,8,w
6,2,1,6,2,8,b
6,3,1,6,2,8,w
6,4,1,6,2,8,b
6,5,1,6,2,8,w
6,6,1,6,2,8,b
6,0,0,6,2,8,w
6,1,0,6,2,8,b
6,2,0,6,2,8,w
6,4,0,6,2,8,w
6,5,0,6,2,8,b
6,6,0,6,2,8,w
6,0,8,6,4,8,w
6,1,8,6,4,8,w
6,2,8,6,4,8,w
6,5,8,6,4,8,w
6,6,8,6,4,8,b
6,0,7,6,4,8,w
6,1,7,6,4,8,w
6,2,7,6,4,8,w
6,3,7,6,4,8,w
6,4,7,6,4,8,w
6,5,7,6,4,8,b
6,6,7,6,4,8,w
6,0,6,6,4,8,b
6,1,6,6,4,8,w
6,2,6,6,4,8,w
6,3,6,6,4,8,w
6,4,6,6,4,8,b
6,5,6,6,4,8,w
6,6,6,6,4,8,b
6,0,5,6,4,8,w
6,3,5,6,4,8,w
6,6,5,6,4,8,w
6,0,4,6,4,8,w
6,3,4,6,4,8,w
6,6,4,6,4,8,w
6,0,3,6,4,8,w
6,3,3,6,4,8,w
6,6,3,6,4,8,w
6,0,2,6,4,8,w
6,1,2,6,4,8,b
6,2,2,6,4,8,w
6,3,2,6,4,8,w
6,4,2,6,4,8,w
6,5,2,6,4,8,b
6,6,2,6,4,8,w
6,0,1,6,4,8,b
6,1,1,6,4,8,w
6,2,1,6,4,8,b
6,3,1,6,4,8,w
6,4,1,6,4,8,b
6,5,1,6,4,8,w
6,6,1,6,4,8,b
6,0,0,6,4,8,w
6,1,0,6,4,8,b
6,2,0,6,4,8,w
6,4,0,6,4,8,w
6,5,0,6,4,8,b
6,6,0,6,4,8,w
6,0,8,6,5,8,w
6,1,8,6,5,8,w
6,2,8,6,5,8,w
6,4,8,6,5,8,w
6,6,8,6,5,8,w
6,0,7,6,5,8,w
6,1,7,6,5,8,w
6,2,7,6,5,8,w
6,3,7,6,5,8,w
6,4,7,6,5,8,w
6,5,7,6,5,8,w
6,6,7,6,5,8,b
6,0,6,6,5,8,w
6,1,6,6,5,8,w
6,2,6,6,5,8,w
6,3,6,6,5,8,w
6,4,6,6,5,8,w
6,5,6,6,5,8,b
6,6,6,6,5,8,w
6,0,5,6,5,8,w
6,3,5,6,5,8,w
6,6,5,6,5,8,w
6,0,4,6,5,8,w
6,3,4,6,5,8,w
6,6,4,6,5,8,w
6,0,3,6,5,8,w
6,3,3,6,5,8,w
6,6,3,6,5,8,w
6,0,2,6,5,8,w
6,1,2,6,5,8,w
6,2,2,6,5,8,w
6,3,2,6,5,8,w
6,4,2,6,5,8,w
6,5,2,6,5,8,w
6,6,2,6,5,8,w
6,0,1,6,5,8,w
6,1,1,6,5,8,b
6,2,1,6,5,8,w
6,3,1,6,5,8,w
6,4,1,6,5,8,w
6,5,1,6,5,8,b
6,6,1,6,5,8,w
6,0,0,6,5,8,b
6,1,0,6,5,8,w
6,2,0,6,5,8,b
